time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62
Time(s), ANGL 101[BUS 1 230.00]1, POWR 101[BUS 1 230.00]1, VARS 101[BUS 1 230.00]1, SPD 101[BUS 1 230.00]1, IFD 101[BUS 1 230.00]1, ANGL 102[BUS 2 LV 20.000]EG, POWR 102[BUS 2 LV 20.000]EG, VARS 102[BUS 2 LV 20.000]EG, SPD 102[BUS 2 LV 20.000]EG, IFD 102[BUS 2 LV 20.000]EG, ANGL 102[BUS 2 LV 20.000]ND, POWR 102[BUS 2 LV 20.000]ND, VARS 102[BUS 2 LV 20.000]ND, SPD 102[BUS 2 LV 20.000]ND, IFD 102[BUS 2 LV 20.000]ND, ANGL 102[BUS 2 LV 20.000]RG, POWR 102[BUS 2 LV 20.000]RG, VARS 102[BUS 2 LV 20.000]RG, SPD 102[BUS 2 LV 20.000]RG, IFD 102[BUS 2 LV 20.000]RG, ANGL 102[BUS 2 LV 20.000]S, POWR 102[BUS 2 LV 20.000]S, VARS 102[BUS 2 LV 20.000]S, SPD 102[BUS 2 LV 20.000]S, IFD 102[BUS 2 LV 20.000]S, ANGL 102[BUS 2 LV 20.000]SG, POWR 102[BUS 2 LV 20.000]SG, VARS 102[BUS 2 LV 20.000]SG, SPD 102[BUS 2 LV 20.000]SG, IFD 102[BUS 2 LV 20.000]SG, ANGL 102[BUS 2 LV 20.000]SH, POWR 102[BUS 2 LV 20.000]SH, VARS 102[BUS 2 LV 20.000]SH, SPD 102[BUS 2 LV 20.000]SH, IFD 102[BUS 2 LV 20.000]SH, ANGL 102[BUS 2 LV 20.000]SW, POWR 102[BUS 2 LV 20.000]SW, VARS 102[BUS 2 LV 20.000]SW, SPD 102[BUS 2 LV 20.000]SW, IFD 102[BUS 2 LV 20.000]SW, ANGL 102[BUS 2 LV 20.000]WG, POWR 102[BUS 2 LV 20.000]WG, VARS 102[BUS 2 LV 20.000]WG, SPD 102[BUS 2 LV 20.000]WG, IFD 102[BUS 2 LV 20.000]WG, VOLT 101 [BUS 1 230.00], ANGL 101 [BUS 1 230.00], VOLT 102 [BUS 2 LV 20.000], ANGL 102 [BUS 2 LV 20.000], VOLT 103 [BUS 2 HV 230.00], ANGL 103 [BUS 2 HV 230.00], VOLT 104 [BUS 3 230.00], ANGL 104 [BUS 3 230.00], ITRM 101[BUS 1 230.00]1, ITRM 102[BUS 2 LV 20.000]EG, ITRM 102[BUS 2 LV 20.000]ND, ITRM 102[BUS 2 LV 20.000]RG, ITRM 102[BUS 2 LV 20.000]S, ITRM 102[BUS 2 LV 20.000]SG, ITRM 102[BUS 2 LV 20.000]SH, ITRM 102[BUS 2 LV 20.000]SW, ITRM 102[BUS 2 LV 20.000]WG
2.90002, -149.413, 0.0783639, 4.17778, -0.00624494, 22.7934, -132.981, 5.36415, 3.62652, -0.00625796, 1.29392, -146.517, 0.0194771, 0.156561, -0.00623072, 1.2455, -133.308, 12.4662, 8.63207, -0.00625703, 1.29202, -89.8626, 2.21071, 0.132766, 0, 0, -132.79, 9.74806, 6.49985, -0.00625849, 1.29506, -137.528, 2.29646, 2.30674, -0.00626504, 1.26981, 0, 0, 0, 0, 0, -123.724, 13.3604, -18.7415, -0.00603372, 0.590998, 1.00412, -150.115, 1.00397, -147.787, 1.00292, -149.081, 1.00047, -151.158, 4.16137, 0.281388, 0.157144, 0.277071, 0.19249, 0.283942, 0.222061, 0, 0.394107
2.90502, -150.089, 0.0780399, 4.17784, -0.00626427, 22.7934, -133.658, 5.36499, 3.63061, -0.00626864, 1.29431, -147.191, 0.0194817, 0.156749, -0.00624142, 1.24591, -133.984, 12.4681, 8.64177, -0.00626771, 1.29241, -89.8626, 2.2107, 0.132766, 0, 0, -133.466, 9.74955, 6.50717, -0.00626917, 1.29545, -138.205, 2.29643, 2.30937, -0.0062757, 1.2702, 0, 0, 0, 0, 0, -124.376, 13.3625, -18.7646, -0.00604483, 0.590836, 1.00419, -150.788, 1.00404, -148.46, 1.00299, -149.754, 1.00054, -151.831, 4.16114, 0.281499, 0.15732, 0.277182, 0.192477, 0.284052, 0.222172, 0, 0.394424
2.91002, -150.766, 0.0776147, 4.1779, -0.00628345, 22.7934, -134.335, 5.36585, 3.63469, -0.00627931, 1.2947, -147.865, 0.0194867, 0.156936, -0.0062521, 1.24632, -134.662, 12.4702, 8.65149, -0.00627838, 1.2928, -89.8626, 2.2107, 0.132767, 0, 0, -134.144, 9.75105, 6.51451, -0.00627984, 1.29584, -138.883, 2.29639, 2.31197, -0.00628635, 1.27059, 0, 0, 0, 0, 0, -125.03, 13.3648, -18.7877, -0.00605593, 0.590674, 1.00425, -151.463, 1.00411, -149.134, 1.00306, -150.428, 1.0006, -152.505, 4.16092, 0.28161, 0.157495, 0.277295, 0.192465, 0.284161, 0.222281, 0, 0.394741
2.91502, -151.446, 0.0770983, 4.17796, -0.00630244, 22.7934, -135.014, 5.36671, 3.63877, -0.00628998, 1.29509, -148.541, 0.0194938, 0.157122, -0.00626279, 1.24673, -135.34, 12.4722, 8.6612, -0.00628905, 1.29319, -89.8626, 2.2107, 0.132767, 0, 0, -134.823, 9.75265, 6.52179, -0.00629051, 1.29623, -139.563, 2.29638, 2.31458, -0.006297, 1.27098, 0, 0, 0, 0, 0, -125.684, 13.3669, -18.8106, -0.00606703, 0.590512, 1.00432, -152.138, 1.00417, -149.81, 1.00313, -151.103, 1.00067, -153.181, 4.16069, 0.281721, 0.157669, 0.277408, 0.192451, 0.284272, 0.222391, 0, 0.395055
2.92002, -152.128, 0.0764884, 4.17803, -0.00632119, 22.7934, -135.694, 5.36757, 3.64281, -0.00630064, 1.29547, -149.218, 0.0195016, 0.157308, -0.00627347, 1.24714, -136.02, 12.4743, 8.67088, -0.00629971, 1.29357, -89.8626, 2.2107, 0.132767, 0, 0, -135.502, 9.75416, 6.52908, -0.00630118, 1.29661, -140.243, 2.29637, 2.31717, -0.00630766, 1.27136, 0, 0, 0, 0, 0, -126.34, 13.3692, -18.8335, -0.00607812, 0.590349, 1.00439, -152.815, 1.00424, -150.486, 1.00319, -151.78, 1.00074, -153.858, 4.16047, 0.281832, 0.157843, 0.277522, 0.192438, 0.284381, 0.222501, 0, 0.39537
2.92502, -152.811, 0.0757906, 4.17809, -0.00633969, 22.7933, -136.375, 5.36848, 3.64687, -0.00631131, 1.29586, -149.896, 0.0195093, 0.157494, -0.00628414, 1.24754, -136.701, 12.4765, 8.68047, -0.00631037, 1.29396, -89.8626, 2.2107, 0.132768, 0, 0, -136.184, 9.75578, 6.53632, -0.00631184, 1.29699, -140.925, 2.29636, 2.31978, -0.0063183, 1.27175, 0, 0, 0, 0, 0, -126.997, 13.3714, -18.8563, -0.00608921, 0.590187, 1.00446, -153.493, 1.00431, -151.164, 1.00326, -152.458, 1.00081, -154.535, 4.16024, 0.281944, 0.158016, 0.277636, 0.192425, 0.284492, 0.222612, 0, 0.395683
2.93002, -153.497, 0.0750083, 4.17816, -0.00635788, 22.7933, -137.057, 5.3694, 3.6509, -0.00632197, 1.29624, -150.576, 0.019519, 0.157678, -0.00629482, 1.24795, -137.383, 12.4787, 8.69014, -0.00632103, 1.29434, -89.8626, 2.2107, 0.132768, 0, 0, -136.866, 9.75742, 6.54353, -0.0063225, 1.29737, -141.608, 2.29638, 2.32236, -0.00632895, 1.27213, 0, 0, 0, 0, 0, -127.655, 13.3736, -18.879, -0.0061003, 0.590023, 1.00453, -154.172, 1.00438, -151.843, 1.00333, -153.137, 1.00088, -155.214, 4.16001, 0.282056, 0.158189, 0.27775, 0.192412, 0.284603, 0.222723, 0, 0.395995
2.93502, -154.185, 0.0741435, 4.17823, -0.00637573, 22.7933, -137.74, 5.37032, 3.65493, -0.00633262, 1.29662, -151.256, 0.0195274, 0.157861, -0.00630549, 1.24835, -138.066, 12.4809, 8.6997, -0.00633169, 1.29472, -89.8626, 2.2107, 0.132768, 0, 0, -137.549, 9.7591, 6.55076, -0.00633316, 1.29775, -142.292, 2.29639, 2.32493, -0.0063396, 1.27251, 0, 0, 0, 0, 0, -128.315, 13.3759, -18.9017, -0.00611139, 0.589859, 1.00459, -154.852, 1.00445, -152.523, 1.0034, -153.817, 1.00094, -155.895, 4.15978, 0.282169, 0.15836, 0.277864, 0.192398, 0.284714, 0.222833, 0, 0.396307
2.94002, -154.874, 0.0732026, 4.1783, -0.00639322, 22.7933, -138.425, 5.37126, 3.65896, -0.00634328, 1.297, -151.938, 0.0195385, 0.158043, -0.00631616, 1.24874, -138.751, 12.4831, 8.70928, -0.00634235, 1.2951, -89.8626, 2.2107, 0.132768, 0, 0, -138.234, 9.76078, 6.55796, -0.00634381, 1.29813, -142.978, 2.29643, 2.3275, -0.00635024, 1.27288, 0, 0, 0, 0, 0, -128.975, 13.3781, -18.9243, -0.00612247, 0.589694, 1.00466, -155.534, 1.00452, -153.205, 1.00347, -154.499, 1.00101, -156.576, 4.15954, 0.282281, 0.158531, 0.277978, 0.192385, 0.284826, 0.222944, 0, 0.396618
2.94502, -155.566, 0.0721905, 4.17837, -0.00641031, 22.7932, -139.111, 5.37223, 3.66297, -0.00635394, 1.29737, -152.62, 0.0195502, 0.158225, -0.00632683, 1.24914, -139.436, 12.4853, 8.71878, -0.006353, 1.29548, -89.8626, 2.2107, 0.132769, 0, 0, -138.92, 9.76248, 6.56516, -0.00635447, 1.29851, -143.664, 2.29648, 2.33006, -0.00636088, 1.27326, 0, 0, 0, 0, 0, -129.637, 13.3804, -18.9468, -0.00613356, 0.589529, 1.00473, -156.216, 1.00459, -153.887, 1.00354, -155.181, 1.00108, -157.259, 4.15931, 0.282395, 0.158701, 0.278092, 0.192372, 0.284938, 0.223055, 0, 0.396928
2.95002, -156.259, 0.071112, 4.17844, -0.00642698, 22.7932, -139.797, 5.37318, 3.66696, -0.00636459, 1.29775, -153.304, 0.0195622, 0.158407, -0.0063375, 1.24953, -140.123, 12.4877, 8.72834, -0.00636366, 1.29585, -89.8626, 2.2107, 0.132769, 0, 0, -139.606, 9.76419, 6.5723, -0.00636512, 1.29888, -144.351, 2.29651, 2.33261, -0.00637153, 1.27363, 0, 0, 0, 0, 0, -130.3, 13.3827, -18.9693, -0.00614463, 0.589363, 1.0048, -156.9, 1.00466, -154.571, 1.00361, -155.865, 1.00115, -157.942, 4.15908, 0.282507, 0.15887, 0.278207, 0.192358, 0.285049, 0.223166, 0, 0.397238
2.95502, -156.954, 0.0699718, 4.1785, -0.0064432, 22.7932, -140.485, 5.37418, 3.67095, -0.00637525, 1.29812, -153.989, 0.0195752, 0.158587, -0.00634817, 1.24992, -140.811, 12.49, 8.7378, -0.00637431, 1.29622, -89.8626, 2.2107, 0.132769, 0, 0, -140.294, 9.76593, 6.57945, -0.00637578, 1.29925, -145.04, 2.29658, 2.33516, -0.00638217, 1.274, 0, 0, 0, 0, 0, -130.965, 13.385, -18.9917, -0.00615571, 0.589197, 1.00487, -157.585, 1.00472, -155.256, 1.00368, -156.55, 1.00122, -158.627, 4.15884, 0.282621, 0.159039, 0.278322, 0.192345, 0.285161, 0.223277, 0, 0.397545
2.96002, -157.651, 0.0687753, 4.17858, -0.00645894, 22.7932, -141.174, 5.37513, 3.67493, -0.0063859, 1.29849, -154.675, 0.0195876, 0.158767, -0.00635884, 1.25031, -141.5, 12.4924, 8.74729, -0.00638497, 1.29659, -89.8626, 2.2107, 0.132769, 0, 0, -140.984, 9.76775, 6.58658, -0.00638643, 1.29962, -145.73, 2.29664, 2.3377, -0.00639282, 1.27437, 0, 0, 0, 0, 0, -131.63, 13.3872, -19.014, -0.00616679, 0.589029, 1.00494, -158.271, 1.00479, -155.942, 1.00374, -157.236, 1.00129, -159.314, 4.15861, 0.282733, 0.159208, 0.278437, 0.192332, 0.285275, 0.223388, 0, 0.397852
2.96502, -158.349, 0.0675268, 4.17865, -0.00647419, 22.7931, -141.865, 5.37615, 3.67889, -0.00639655, 1.29886, -155.363, 0.0196007, 0.158945, -0.00636952, 1.25069, -142.19, 12.4948, 8.75674, -0.00639562, 1.29696, -89.8626, 2.2107, 0.13277, 0, 0, -141.674, 9.76948, 6.59368, -0.00639709, 1.29999, -146.421, 2.29672, 2.34023, -0.00640347, 1.27474, 0, 0, 0, 0, 0, -132.297, 13.3895, -19.0363, -0.00617786, 0.588861, 1.00501, -158.958, 1.00486, -156.629, 1.00381, -157.923, 1.00135, -160.001, 4.15837, 0.282847, 0.159374, 0.278553, 0.192318, 0.285385, 0.223499, 0, 0.398159
2.97002, -159.049, 0.0662338, 4.17872, -0.00648892, 22.7931, -142.556, 5.37714, 3.68284, -0.00640721, 1.29922, -156.051, 0.0196152, 0.159124, -0.00638019, 1.25107, -142.881, 12.4972, 8.76614, -0.00640628, 1.29733, -89.8626, 2.2107, 0.13277, 0, 0, -142.365, 9.77127, 6.60081, -0.00640774, 1.30036, -147.113, 2.2968, 2.34277, -0.00641412, 1.2751, 0, 0, 0, 0, 0, -132.964, 13.3918, -19.0585, -0.00618893, 0.588693, 1.00508, -159.647, 1.00493, -157.318, 1.00388, -158.612, 1.00142, -160.689, 4.15814, 0.28296, 0.159542, 0.278668, 0.192305, 0.285499, 0.223612, 0, 0.398465
2.97502, -159.751, 0.0649035, 4.17879, -0.00650311, 22.7931, -143.249, 5.37816, 3.6868, -0.00641787, 1.29959, -156.741, 0.0196306, 0.159302, -0.00639086, 1.25145, -143.574, 12.4996, 8.77554, -0.00641694, 1.29769, -89.8626, 2.2107, 0.13277, 0, 0, -143.058, 9.77311, 6.60788, -0.00641839, 1.30072, -147.806, 2.29688, 2.34529, -0.00642477, 1.27546, 0, 0, 0, 0, 0, -133.633, 13.3941, -19.0807, -0.0062, 0.588523, 1.00514, -160.337, 1.005, -158.007, 1.00395, -159.301, 1.00149, -161.379, 4.1579, 0.283074, 0.159708, 0.278783, 0.192292, 0.285611, 0.223722, 0, 0.39877
2.98002, -160.454, 0.063542, 4.17886, -0.00651676, 22.7931, -143.942, 5.37918, 3.69075, -0.00642852, 1.29995, -157.432, 0.0196454, 0.159478, -0.00640154, 1.25183, -144.267, 12.502, 8.78493, -0.00642759, 1.29806, -89.8626, 2.2107, 0.13277, 0, 0, -143.752, 9.77498, 6.61495, -0.00642905, 1.30108, -148.501, 2.29697, 2.3478, -0.00643543, 1.27582, 0, 0, 0, 0, 0, -134.304, 13.3963, -19.1028, -0.00621106, 0.588352, 1.00521, -161.027, 1.00507, -158.698, 1.00402, -159.992, 1.00156, -162.07, 4.15767, 0.283188, 0.159872, 0.278898, 0.192278, 0.285725, 0.223833, 0, 0.399074
2.98502, -161.158, 0.0621557, 4.17893, -0.00652986, 22.7931, -144.637, 5.38023, 3.69468, -0.00643918, 1.30031, -158.124, 0.0196603, 0.159654, -0.00641222, 1.25221, -144.962, 12.5044, 8.7943, -0.00643825, 1.29842, -89.8626, 2.2107, 0.132771, 0, 0, -144.447, 9.77681, 6.622, -0.00643971, 1.30144, -149.197, 2.29707, 2.35032, -0.00644608, 1.27618, 0, 0, 0, 0, 0, -134.975, 13.3986, -19.1248, -0.00622212, 0.588181, 1.00528, -161.719, 1.00514, -159.39, 1.00409, -160.684, 1.00163, -162.762, 4.15743, 0.283302, 0.160037, 0.279013, 0.192265, 0.285837, 0.223945, 0, 0.399378
2.99002, -161.864, 0.0607479, 4.17901, -0.00654238, 22.793, -145.333, 5.38124, 3.6986, -0.00644984, 1.30067, -158.817, 0.0196768, 0.15983, -0.0064229, 1.25258, -145.658, 12.5069, 8.80367, -0.00644891, 1.29878, -89.8626, 2.2107, 0.132771, 0, 0, -145.143, 9.77866, 6.62903, -0.00645037, 1.3018, -149.893, 2.29715, 2.35282, -0.00645674, 1.27654, 0, 0, 0, 0, 0, -135.648, 13.4009, -19.1468, -0.00623318, 0.588008, 1.00535, -162.413, 1.00521, -160.083, 1.00416, -161.377, 1.0017, -163.455, 4.1572, 0.283415, 0.160202, 0.279129, 0.192251, 0.28595, 0.224055, 0, 0.39968
2.99502, -162.571, 0.0593307, 4.17908, -0.00655433, 22.793, -146.03, 5.3823, 3.70251, -0.00646051, 1.30102, -159.511, 0.0196936, 0.160006, -0.00643358, 1.25295, -146.355, 12.5094, 8.81296, -0.00645958, 1.29913, -89.8626, 2.21069, 0.132771, 0, 0, -145.84, 9.78048, 6.63606, -0.00646103, 1.30215, -150.591, 2.29727, 2.3553, -0.0064674, 1.27689, 0, 0, 0, 0, 0, -136.321, 13.4032, -19.1688, -0.00624424, 0.587836, 1.00542, -163.107, 1.00528, -160.777, 1.00423, -162.071, 1.00177, -164.149, 4.15696, 0.283529, 0.160366, 0.279245, 0.192238, 0.286062, 0.224166, 0, 0.399982
3.00002, -163.28, 0.0579064, 4.17915, -0.00656571, 22.793, -146.729, 5.38332, 3.70644, -0.00647117, 1.30138, -160.206, 0.0197107, 0.160179, -0.00644427, 1.25332, -147.053, 12.5119, 8.82224, -0.00647024, 1.29949, -89.8626, 2.21069, 0.132771, 0, 0, -146.538, 9.78239, 6.64306, -0.0064717, 1.30251, -151.29, 2.29736, 2.35779, -0.00647807, 1.27725, 0, 0, 0, 0, 0, -136.996, 13.4054, -19.1906, -0.0062553, 0.587662, 1.00549, -163.803, 1.00535, -161.473, 1.0043, -162.767, 1.00184, -164.845, 4.15672, 0.283642, 0.160528, 0.27936, 0.192224, 0.286175, 0.224276, 0, 0.400282
3.00502, -163.99, 0.0564874, 4.17922, -0.0065765, 22.793, -147.428, 5.38434, 3.71033, -0.00648184, 1.30173, -160.903, 0.0197269, 0.160353, -0.00645496, 1.25369, -147.753, 12.5144, 8.83149, -0.00648091, 1.29984, -89.8626, 2.21069, 0.132771, 0, 0, -147.238, 9.78423, 6.65003, -0.00648236, 1.30286, -151.99, 2.29747, 2.36027, -0.00648874, 1.2776, 0, 0, 0, 0, 0, -137.672, 13.4077, -19.2124, -0.00626635, 0.587487, 1.00556, -164.499, 1.00542, -162.169, 1.00437, -163.464, 1.00191, -165.541, 4.15649, 0.283755, 0.16069, 0.279475, 0.192211, 0.286287, 0.224387, 0, 0.400582
3.01002, -164.701, 0.055074, 4.17929, -0.00658672, 22.793, -148.129, 5.38539, 3.71421, -0.00649251, 1.30208, -161.601, 0.0197432, 0.160526, -0.00646566, 1.25405, -148.453, 12.5168, 8.8408, -0.00649158, 1.30019, -89.8626, 2.21069, 0.132771, 0, 0, -147.938, 9.78611, 6.65698, -0.00649303, 1.30321, -152.692, 2.29759, 2.36274, -0.00649941, 1.27794, 0, 0, 0, 0, 0, -138.35, 13.4099, -19.2342, -0.0062774, 0.587311, 1.00563, -165.197, 1.00549, -162.867, 1.00444, -164.161, 1.00198, -166.239, 4.15625, 0.283868, 0.160852, 0.27959, 0.192197, 0.286399, 0.224498, 0, 0.400881
3.01502, -165.412, 0.0536748, 4.17937, -0.00659638, 22.793, -148.83, 5.38644, 3.71808, -0.00650318, 1.30243, -162.299, 0.0197602, 0.160699, -0.00647636, 1.25441, -149.155, 12.5193, 8.85, -0.00650225, 1.30054, -89.8626, 2.21069, 0.132772, 0, 0, -148.64, 9.78801, 6.66396, -0.0065037, 1.30356, -153.394, 2.29769, 2.36522, -0.00651008, 1.27829, 0, 0, 0, 0, 0, -139.028, 13.4121, -19.2559, -0.00628845, 0.587134, 1.0057, -165.896, 1.00557, -163.566, 1.00451, -164.86, 1.00205, -166.938, 4.15602, 0.283981, 0.161013, 0.279705, 0.192184, 0.286512, 0.224608, 0, 0.401179
3.02002, -166.125, 0.0523, 4.17944, -0.00660546, 22.7929, -149.533, 5.38749, 3.72195, -0.00651385, 1.30277, -162.999, 0.0197774, 0.16087, -0.00648706, 1.25477, -149.858, 12.5218, 8.85916, -0.00651293, 1.30089, -89.8626, 2.21069, 0.132772, 0, 0, -149.343, 9.78987, 6.6709, -0.00651437, 1.3039, -154.098, 2.29779, 2.36767, -0.00652076, 1.27863, 0, 0, 0, 0, 0, -139.708, 13.4144, -19.2775, -0.0062995, 0.586958, 1.00577, -166.596, 1.00564, -164.266, 1.00458, -165.56, 1.00212, -167.638, 4.15578, 0.284094, 0.161173, 0.279818, 0.19217, 0.286623, 0.224716, 0, 0.401477
3.02502, -166.839, 0.0509517, 4.17951, -0.006614, 22.7929, -150.237, 5.38854, 3.72582, -0.00652452, 1.30312, -163.701, 0.0197933, 0.161043, -0.00649776, 1.25513, -150.562, 12.5243, 8.86838, -0.00652361, 1.30123, -89.8626, 2.21069, 0.132772, 0, 0, -150.047, 9.7917, 6.67781, -0.00652505, 1.30425, -154.803, 2.29789, 2.37014, -0.00653144, 1.27898, 0, 0, 0, 0, 0, -140.389, 13.4166, -19.2991, -0.00631054, 0.586779, 1.00584, -167.298, 1.00571, -164.967, 1.00465, -166.262, 1.00219, -168.34, 4.15555, 0.284207, 0.161334, 0.279933, 0.192156, 0.286734, 0.224826, 0, 0.401773
3.03002, -167.554, 0.0496383, 4.17958, -0.00662199, 22.7929, -150.943, 5.38957, 3.72966, -0.0065352, 1.30346, -164.403, 0.0198113, 0.161213, -0.00650847, 1.25548, -151.267, 12.5268, 8.87752, -0.00653428, 1.30157, -89.8626, 2.21069, 0.132772, 0, 0, -150.753, 9.79358, 6.68474, -0.00653572, 1.30459, -155.509, 2.29801, 2.37257, -0.00654213, 1.27931, 0, 0, 0, 0, 0, -141.071, 13.4187, -19.3207, -0.00632158, 0.5866, 1.00591, -168, 1.00578, -165.67, 1.00472, -166.964, 1.00226, -169.042, 4.15531, 0.284318, 0.161492, 0.280047, 0.192143, 0.286846, 0.224934, 0, 0.402068
3.03502, -168.27, 0.0483629, 4.17965, -0.00662946, 22.7929, -151.649, 5.3906, 3.73349, -0.00654588, 1.3038, -165.106, 0.0198291, 0.161383, -0.00651918, 1.25584, -151.973, 12.5292, 8.88666, -0.00654497, 1.30191, -89.8626, 2.21069, 0.132772, 0, 0, -151.459, 9.79544, 6.6916, -0.0065464, 1.30493, -156.216, 2.2981, 2.37501, -0.00655281, 1.27965, 0, 0, 0, 0, 0, -141.755, 13.4209, -19.3422, -0.00633262, 0.586421, 1.00598, -168.704, 1.00585, -166.373, 1.00479, -167.668, 1.00233, -169.746, 4.15508, 0.28443, 0.161652, 0.28016, 0.192129, 0.286957, 0.225042, 0, 0.402363
3.04002, -168.986, 0.0471332, 4.17972, -0.00663642, 22.7929, -152.357, 5.39165, 3.73733, -0.00655656, 1.30414, -165.811, 0.0198447, 0.161553, -0.00652989, 1.25619, -152.681, 12.5317, 8.89576, -0.00655565, 1.30225, -89.8626, 2.21068, 0.132772, 0, 0, -152.167, 9.79732, 6.69847, -0.00655708, 1.30526, -156.924, 2.29819, 2.37745, -0.0065635, 1.27999, 0, 0, 0, 0, 0, -142.439, 13.423, -19.3636, -0.00634365, 0.58624, 1.00605, -169.409, 1.00592, -167.078, 1.00486, -168.373, 1.0024, -170.451, 4.15485, 0.284542, 0.161809, 0.280272, 0.192116, 0.287068, 0.22515, 0, 0.402656
3.04502, -169.703, 0.0459567, 4.17978, -0.00664289, 22.7929, -153.065, 5.39267, 3.74113, -0.00656725, 1.30447, -166.517, 0.019862, 0.161721, -0.00654061, 1.25654, -153.389, 12.5341, 8.90484, -0.00656634, 1.30259, -89.8626, 2.21068, 0.132772, 0, 0, -152.875, 9.79914, 6.70532, -0.00656776, 1.3056, -157.634, 2.29828, 2.37987, -0.00657419, 1.28032, 0, 0, 0, 0, 0, -143.125, 13.4252, -19.385, -0.00635468, 0.586058, 1.00612, -170.115, 1.00599, -167.784, 1.00493, -169.079, 1.00247, -171.157, 4.15461, 0.284652, 0.161966, 0.280386, 0.192102, 0.287178, 0.225257, 0, 0.402949
3.05002, -170.421, 0.0448363, 4.17985, -0.0066489, 22.7928, -153.775, 5.39367, 3.74495, -0.00657793, 1.30481, -167.224, 0.0198782, 0.16189, -0.00655133, 1.25688, -154.099, 12.5366, 8.91391, -0.00657702, 1.30292, -89.8626, 2.21068, 0.132772, 0, 0, -153.585, 9.80094, 6.71216, -0.00657845, 1.30593, -158.344, 2.29838, 2.3823, -0.00658489, 1.28065, 0, 0, 0, 0, 0, -143.812, 13.4273, -19.4063, -0.0063657, 0.585877, 1.00619, -170.822, 1.00606, -168.491, 1.005, -169.786, 1.00254, -171.864, 4.15438, 0.284763, 0.162123, 0.280498, 0.192088, 0.287287, 0.225365, 0, 0.403241
3.05502, -171.139, 0.0437788, 4.17992, -0.00665446, 22.7928, -154.486, 5.39468, 3.74875, -0.00658862, 1.30514, -167.932, 0.0198943, 0.162057, -0.00656206, 1.25722, -154.81, 12.539, 8.92295, -0.00658771, 1.30325, -89.8626, 2.21068, 0.132772, 0, 0, -154.296, 9.80276, 6.71896, -0.00658913, 1.30626, -159.056, 2.29847, 2.38469, -0.00659559, 1.28098, 0, 0, 0, 0, 0, -144.5, 13.4294, -19.4275, -0.00637673, 0.585694, 1.00626, -171.53, 1.00613, -169.199, 1.00507, -170.494, 1.00261, -172.572, 4.15414, 0.284872, 0.162278, 0.28061, 0.192075, 0.287396, 0.225471, 0, 0.403531
3.06002, -171.858, 0.0427863, 4.17999, -0.00665961, 22.7928, -155.198, 5.39569, 3.75253, -0.00659931, 1.30547, -168.641, 0.0199107, 0.162224, -0.00657278, 1.25757, -155.522, 12.5414, 8.93196, -0.0065984, 1.30358, -89.8626, 2.21068, 0.132772, 0, 0, -155.009, 9.80457, 6.72576, -0.00659982, 1.30659, -159.769, 2.29854, 2.38711, -0.00660629, 1.28131, 0, 0, 0, 0, 0, -145.189, 13.4315, -19.4487, -0.00638774, 0.585511, 1.00633, -172.24, 1.0062, -169.909, 1.00514, -171.203, 1.00268, -173.282, 4.15391, 0.284982, 0.162434, 0.280721, 0.192061, 0.287505, 0.225577, 0, 0.403821
3.06502, -172.578, 0.0418655, 4.18005, -0.00666437, 22.7928, -155.912, 5.39669, 3.75631, -0.00660999, 1.30579, -169.352, 0.019927, 0.162389, -0.00658351, 1.2579, -156.235, 12.5438, 8.94092, -0.0066091, 1.30391, -89.8626, 2.21068, 0.132772, 0, 0, -155.722, 9.80637, 6.73253, -0.00661051, 1.30692, -160.483, 2.29863, 2.3895, -0.00661699, 1.28163, 0, 0, 0, 0, 0, -145.88, 13.4335, -19.4698, -0.00639876, 0.585327, 1.0064, -172.95, 1.00627, -170.619, 1.00521, -171.914, 1.00275, -173.992, 4.15368, 0.285091, 0.162588, 0.280831, 0.192047, 0.287613, 0.225683, 0, 0.40411
3.07002, -173.298, 0.0410206, 4.18012, -0.00666877, 22.7928, -156.626, 5.39766, 3.76009, -0.00662068, 1.30612, -170.063, 0.0199416, 0.162555, -0.00659424, 1.25824, -156.949, 12.5461, 8.9499, -0.00661979, 1.30424, -89.8626, 2.21067, 0.132773, 0, 0, -156.436, 9.8081, 6.73929, -0.0066212, 1.30725, -161.198, 2.29871, 2.39188, -0.00662769, 1.28195, 0, 0, 0, 0, 0, -146.571, 13.4356, -19.4909, -0.00640976, 0.585143, 1.00647, -173.662, 1.00634, -171.331, 1.00528, -172.626, 1.00282, -174.704, 4.15345, 0.285199, 0.162741, 0.280941, 0.192034, 0.28772, 0.225787, 0, 0.404398
